txn_id_a,txn_id_b
3443989,3444047
3444047,3447107
3447107,3451483
3451483,3454673
3454673,3456721
3456721,3459337
3459337,3461389
3461389,3462374
3462374,3462777
3462777,3462851
3462851,3463255
3463255,3463448
3463448,3468088
3468088,3468128
3468128,3472906
3472906,3474562
3474562,3475643
3475643,3477371
3477371,3478158
3478158,3479824
3479824,3480782
3480782,3484688
3484688,3486567
3486567,3493950
3493950,3494714
3494714,3496477
3496477,3497464
3497464,3505683
3505683,3514143
3514143,3515831
3515831,3516398
3516398,3519469
3519469,3525167
3525167,3525302
3525302,3531164
3531164,3533181
3533181,3533930
3533930,3534131
3534131,3538945
3538945,3539923
3539923,3542702
3542702,3543864
3543864,3548663
3548663,3548675
3548675,3550755
3550755,3557960
3557960,3559116
3559116,3563107
3563107,3563743
3563743,3564071
3564071,3564122
3564122,3570121
3570121,3576358
3576358,3577118
3577118,3580429
3580429,3581151
3581151,3581163
3581163,3584742
3584742,3585153
3585153,3585370
3585370,3587986
3015316,3020074
3020074,3026612
3026612,3030791
3030791,3034056
3034056,3035974
3035974,3042042
3042042,3046301
3046301,3059270
3059270,3066785
3066785,3069392
3069392,3072718
3072718,3072865
3072865,3074882
3074882,3086815
3086815,3092679
3092679,3093961
3093961,3105350
3105350,3106794
3106794,3109077
3109077,3109576
3109576,3111402
3111402,3114435
3114435,3114513
3114513,3114566
3114566,3115621
3115621,3115622
3115622,3127131
3127131,3128946
3128946,3130575
3130575,3133935
3133935,3137302
3137302,3142584
3142584,3142644
3142644,3145291
3145291,3145949
3145949,3162761
3162761,3169523
3169523,3169693
3169693,3175056
3175056,3177481
3177481,3177492
3177492,3177953
3177953,3179826
3179826,3192272
3192272,3192274
3192274,3195489
3195489,3197661
3197661,3198473
3198473,3199363
3199363,3199364
3199364,3210523
3210523,3210524
3210524,3216004
3216004,3216060
3216060,3221124
3221124,3236788
3236788,3237752
3237752,3244480
3244480,3245312
3245312,3245355
3245355,3250644
3250644,3250649
3250649,3269254
3269254,3277097
3277097,3297083
3297083,3300254
3300254,3318117
3318117,3328714
3328714,3350323
3350323,3368820
3368820,3371197
3371197,3371382
3371382,3371418
3371418,3373471
3373471,3413082
3413082,3419247
3419247,3419248
3419248,3430454
3430454,3439656
3439656,3446028
3446028,3453404
3453404,3453426
3453426,3459440
3459440,3464407
3464407,3483864
3483864,3515301
3515301,3566708
3566708,3588548
3015323,3082338
3082338,3139368
3139368,3225618
3225618,3282298
3282298,3475342
3475342,3525057
3015333,3015617
3015617,3025156
3025156,3025323
3025323,3028816
3028816,3029729
3029729,3029848
3029848,3031096
3031096,3033014
3033014,3035445
3035445,3041909
3041909,3045974
3045974,3058621
3058621,3061298
3061298,3061329
3061329,3061588
3061588,3062604
3062604,3063164
3063164,3064945
3064945,3065546
3065546,3074502
3074502,3076223
3076223,3076272
3076272,3077875
3077875,3078157
3078157,3081124
3081124,3081837
3081837,3084401
3084401,3088279
3088279,3091454
3091454,3094141
3094141,3096891
3096891,3100835
3100835,3101486
3101486,3101493
3101493,3102448
3102448,3102745
3102745,3102909
3102909,3103233
3103233,3103863
3103863,3103981
3103981,3106229
3106229,3106771
3106771,3106877
3106877,3110308
3110308,3112583
3112583,3112861
3112861,3117662
3117662,3120720
3120720,3129782
3129782,3138740
3138740,3149726
3149726,3169560
3169560,3174900
3174900,3176417
3176417,3176740
3176740,3179526
3179526,3190652
3190652,3209975
3209975,3218949
3218949,3246554
3246554,3252260
3252260,3252284
3252284,3252288
3252288,3263078
3263078,3282406
3282406,3314456
3314456,3338812
3338812,3339276
3339276,3340473
3340473,3352190
3352190,3363840
3363840,3363897
3363897,3363900
3363900,3364040
3364040,3375238
3375238,3376179
3376179,3394354
3394354,3397089
3397089,3399279
3399279,3402607
3402607,3410387
3410387,3412480
3412480,3426197
3426197,3439889
3439889,3441319
3441319,3456747
3456747,3480756
3480756,3489137
3489137,3494673
3494673,3497418
3497418,3503817
3503817,3509722
3509722,3527516
3527516,3530454
3530454,3542162
3542162,3543734
3543734,3549210
3549210,3556547
3556547,3557022
3557022,3559256
3559256,3570988
3570988,3584721
3584721,3589025
3015335,3023403
3023403,3308917
3308917,3538057
3015354,3023347
3023347,3026356
3026356,3027696
3027696,3039542
3039542,3049722
3049722,3055311
3055311,3060505
3060505,3061493
3061493,3065160
3065160,3070476
3070476,3081253
3081253,3081970
3081970,3086441
3086441,3098693
3098693,3098867
3098867,3098926
3098926,3099345
3099345,3100039
3100039,3107457
3107457,3109196
3109196,3111360
3111360,3112564
3112564,3114652
3114652,3115887
3115887,3129259
3129259,3132562
3132562,3133761
3133761,3134103
3134103,3138813
3138813,3140187
3140187,3140200
3140200,3140216
3140216,3140308
3140308,3140358
3140358,3150908
3150908,3151392
3151392,3155076
3155076,3155089
3155089,3155757
3155757,3157089
3157089,3159205
3159205,3165475
3165475,3166337
3166337,3168077
3168077,3169445
3169445,3180569
3180569,3186462
3186462,3186522
3186522,3186847
3186847,3188699
3188699,3196105
3196105,3199433
3199433,3201644
3201644,3203414
3203414,3204832
3204832,3213449
3213449,3214072
3214072,3215297
3215297,3225371
3225371,3237575
3237575,3237637
3237637,3240648
3240648,3245459
3245459,3247205
3247205,3258632
3258632,3266237
3266237,3267161
3267161,3268963
3268963,3294955
3294955,3301562
3301562,3304836
3304836,3308793
3308793,3308876
3308876,3310933
3310933,3312595
3312595,3314881
3314881,3317193
3317193,3317759
3317759,3321538
3321538,3329499
3329499,3335849
3335849,3335911
3335911,3336784
3336784,3338949
3338949,3340850
3340850,3341102
3341102,3342694
3342694,3351217
3351217,3351740
3351740,3361496
3361496,3365684
3365684,3366057
3366057,3367238
3367238,3369438
3369438,3370245
3370245,3370315
3370315,3376414
3376414,3376535
3376535,3376878
3376878,3378521
3378521,3380439
3380439,3380548
3380548,3382103
3382103,3383006
3383006,3386517
3386517,3392739
3392739,3392754
3392754,3394909
3394909,3394924
3394924,3395200
3395200,3399560
3399560,3400371
3400371,3406959
3406959,3410817
3410817,3410849
3410849,3414932
3414932,3414940
3414940,3415621
3415621,3416065
3416065,3418583
3418583,3422103
3422103,3431828
3431828,3436123
3436123,3437085
3437085,3437146
3437146,3442645
3442645,3445206
3445206,3447307
3447307,3455793
3455793,3458605
3458605,3463221
3463221,3472197
3472197,3472720
3472720,3481271
3481271,3483583
3483583,3484235
3484235,3489578
3489578,3489858
3489858,3489894
3489894,3489959
3489959,3494171
3494171,3501133
3501133,3508688
3508688,3511974
3511974,3512045
3512045,3514865
3514865,3522903
3522903,3525532
3525532,3526559
3526559,3539944
3539944,3543996
3543996,3554866
3554866,3559405
3559405,3563083
3563083,3563826
3563826,3566467
3566467,3567582
3567582,3568385
3568385,3570389
3570389,3573404
3573404,3575079
3575079,3575488
3575488,3585149
3585149,3585161
3585161,3585166
3585166,3587718
3587718,3588736
3588736,3588740
3588740,3588864
3588864,3590648
3015363,3101679
3101679,3185115
3185115,3198746
3198746,3348258
3348258,3446237
3446237,3508977
3508977,3527439
3527439,3527476
3015364,3021139
3021139,3023714
3023714,3026852
3026852,3027805
3027805,3028449
3028449,3029295
3029295,3030479
3030479,3043112
3043112,3044013
3044013,3044758
3044758,3051048
3051048,3053703
3053703,3054059
3054059,3055730
3055730,3055838
3055838,3058589
3058589,3059467
3059467,3059641
3059641,3062596
3062596,3070581
3070581,3072583
3072583,3080997
3080997,3081089
3081089,3081254
3081254,3081335
3081335,3091569
3091569,3092534
3092534,3092584
3092584,3095600
3095600,3098300
3098300,3098307
3098307,3100320
3100320,3107681
3107681,3109138
3109138,3124076
3124076,3124133
3124133,3127181
3127181,3127499
3127499,3133173
3133173,3137405
3137405,3137473
3137473,3138373
3138373,3138887
3138887,3143301
3143301,3148088
3148088,3148605
3148605,3148991
3148991,3152996
3152996,3153717
3153717,3154654
3154654,3171300
3171300,3172869
3172869,3172941
3172941,3174812
3174812,3176623
3176623,3176668
3176668,3176875
3176875,3177056
3177056,3177087
3177087,3178199
3178199,3178447
3178447,3178777
3178777,3178827
3178827,3185528
3185528,3190011
3190011,3190522
3190522,3190945
3190945,3190949
3190949,3191603
3191603,3191630
3191630,3192631
3192631,3197079
3197079,3199588
3199588,3200528
3200528,3201729
3201729,3207672
3207672,3208977
3208977,3209118
3209118,3209377
3209377,3209528
3209528,3210317
3210317,3210540
3210540,3210988
3210988,3211129
3211129,3211134
3211134,3211768
3211768,3212602
3212602,3213053
3213053,3213568
3213568,3215109
3215109,3220100
3220100,3220151
3220151,3220246
3220246,3222498
3222498,3232102
3232102,3232550
3232550,3232678
3232678,3232824
3232824,3232875
3232875,3232962
3232962,3233807
3233807,3235245
3235245,3235255
3235255,3236244
3236244,3236248
3236248,3237865
3237865,3240293
3240293,3242932
3242932,3243924
3243924,3244674
3244674,3245563
3245563,3248532
3248532,3249178
3249178,3250401
3250401,3258218
3258218,3260189
3260189,3260436
3260436,3265215
3265215,3266263
3015366,3033176
3033176,3041121
3041121,3046564
3046564,3069924
3069924,3118034
3118034,3141977
3141977,3141978
3141978,3141984
3141984,3175681
3175681,3281718
3281718,3351617
3351617,3382643
3382643,3536492
3015371,3026293
3026293,3027158
3027158,3039387
3039387,3066263
3066263,3067096
3067096,3085097
3085097,3094786
3094786,3100159
3100159,3101696
3101696,3101806
3101806,3107121
3107121,3107124
3107124,3107141
3107141,3107154
3107154,3107158
3107158,3107176
3107176,3107185
3107185,3107213
3107213,3107262
3107262,3107278
3107278,3107279
3107279,3107352
3107352,3107389
3107389,3107508
3107508,3107553
3107553,3108982
3108982,3110925
3110925,3112488
3112488,3112513
3112513,3115836
3115836,3120614
3120614,3123585
3123585,3123601
3123601,3134449
3134449,3136490
3136490,3146881
3146881,3148985
3148985,3154216
3154216,3155210
3155210,3184990
3184990,3186029
3186029,3196054
3196054,3197824
3197824,3205851
3205851,3217081
3217081,3217101
3217101,3228587
3228587,3233140
3233140,3234906
3234906,3240298
3240298,3241922
3241922,3241973
3241973,3241996
3241996,3245558
3245558,3245617
3245617,3248561
3248561,3251772
3251772,3251802
3251802,3254415
3254415,3255176
3255176,3260626
3260626,3278977
3278977,3282201
3282201,3282602
3282602,3284107
3284107,3284198
3284198,3303588
3303588,3306363
3306363,3313145
3313145,3313259
3313259,3321848
3321848,3334689
3334689,3337519
3337519,3346014
3346014,3347211
3347211,3348678
3348678,3400032
3400032,3415176
3415176,3415532
3415532,3415720
3415720,3430150
3430150,3430177
3430177,3430225
3430225,3444947
3444947,3449468
3449468,3455781
3455781,3474982
3474982,3496112
3496112,3496132
3496132,3497650
3497650,3502726
3502726,3521573
3521573,3544326
3544326,3545157
3545157,3546097
3546097,3549477
3549477,3549489
3549489,3549574
3549574,3550187
3550187,3552620
3552620,3552944
3552944,3552989
3552989,3560420
3560420,3560469
3560469,3560482
3560482,3574146
3574146,3583311
3583311,3587685
3587685,3588619
3015375,3018118
3018118,3042276
3042276,3042366
3042366,3092946
3092946,3132569
3132569,3208226
3208226,3208593
3208593,3215590
3215590,3236086
3236086,3274926
3274926,3283542
3283542,3334988
3334988,3349314
3349314,3392908
3392908,3433785
3433785,3440473
3440473,3448324
3448324,3448383
3448383,3495191
3495191,3495495
3495495,3528422
3528422,3569575
3569575,3580888
3580888,3582280
3015401,3022407
3022407,3022506
3022506,3036150
3036150,3063355
3063355,3063614
3063614,3106018
3106018,3129830
3129830,3156493
3156493,3156774
3156774,3158030
3158030,3164388
3164388,3170825
3170825,3178042
3178042,3178088
3178088,3219201
3219201,3222123
3222123,3257708
3257708,3268166
3268166,3272760
3272760,3329063
3329063,3331341
3331341,3366028
3366028,3375944
3375944,3391490
3391490,3479731
3479731,3521428
3521428,3544357
3015404,3029438
3029438,3110817
3110817,3115803
3115803,3137663
3137663,3165354
3165354,3200764
3200764,3218818
3218818,3248117
3015410,3022525
3022525,3078966
3078966,3103137
3103137,3117949
3117949,3133142
3133142,3145248
3145248,3149484
3149484,3150224
3150224,3150815
3150815,3152750
3152750,3152810
3152810,3164561
3164561,3164954
3164954,3173403
3173403,3198688
3198688,3212429
3212429,3216928
3216928,3448846
3448846,3493132
3493132,3514616
3514616,3533528
3533528,3545254
3545254,3562823
3562823,3566557
3566557,3587277
3015424,3016873
3016873,3027975
3027975,3028030
3028030,3028082
3028082,3079546
3079546,3094498
3094498,3109521
3109521,3119830
3119830,3194554
3194554,3195768
3195768,3195779
3195779,3211431
3211431,3211463
3211463,3233309
3233309,3237371
3237371,3267591
3267591,3372917
3372917,3376645
3376645,3376723
3376723,3382201
3382201,3382294
3382294,3406899
3406899,3495967
3495967,3545274
3545274,3577466
3577466,3577487
3577487,3577495
3577495,3577527
3577527,3577670
3015434,3049811
3049811,3144486
3144486,3232959
3015436,3015613
3015437,3180016
3015438,3027031
3027031,3028547
3028547,3041388
3041388,3046944
3046944,3048260
3048260,3053777
3053777,3055448
3055448,3084506
3084506,3099634
3099634,3104208
3104208,3105918
3105918,3111827
3111827,3123457
3123457,3137451
3137451,3166834
3166834,3168819
3168819,3170625
3170625,3196183
3196183,3198652
3198652,3209457
3209457,3213678
3213678,3244747
3244747,3247608
3247608,3258279
3258279,3267255
3267255,3270095
3270095,3278592
3278592,3284070
3284070,3290000
3290000,3298498
3298498,3300852
3300852,3304782
3304782,3328260
3328260,3328359
3328359,3335890
3335890,3346602
3346602,3349149
3349149,3361952
3361952,3363133
3363133,3366048
3366048,3379627
3379627,3386643
3386643,3389767
3389767,3391474
3391474,3413663
3413663,3415686
3415686,3429977
3429977,3435175
3435175,3453829
3453829,3458643
3458643,3460211
3460211,3472531
3472531,3472547
3472547,3472549
3472549,3472599
3472599,3472608
3472608,3475989
3475989,3491026
3491026,3511220
3511220,3513220
3513220,3519055
3519055,3545438
3545438,3546648
3546648,3570123
3570123,3572107
3572107,3575544
3575544,3578554
3578554,3585712
3585712,3586734
3586734,3589346
3015440,3017700
3017700,3025903
3025903,3034606
3034606,3039719
3039719,3043317
3043317,3052008
3052008,3060834
3060834,3070980
3070980,3072116
3072116,3091343
3091343,3092480
3092480,3100732
3100732,3100889
3100889,3113314
3113314,3127014
3127014,3139022
3139022,3142496
3142496,3147434
3147434,3159801
3159801,3170826
3170826,3171805
3171805,3189384
3189384,3206887
3206887,3218444
3218444,3227197
3227197,3227504
3227504,3246722
3246722,3249158
3249158,3250543
3250543,3250985
3250985,3251018
3251018,3282285
3282285,3284341
3284341,3293984
3293984,3305274
3305274,3331260
3331260,3332132
3332132,3332376
3332376,3332486
3332486,3338803
3338803,3341972
3341972,3344032
3344032,3348413
3348413,3356377
3356377,3359572
3359572,3364821
3364821,3365522
3365522,3370796
3370796,3370996
3370996,3372484
3372484,3374502
3374502,3374535
3374535,3376070
3376070,3376098
3376098,3376959
3376959,3379054
3379054,3379059
3379059,3379108
3379108,3379550
3379550,3380210
3380210,3381286
3381286,3384275
3384275,3384330
3384330,3384339
3384339,3384346
3384346,3384348
3384348,3384361
3384361,3384368
3384368,3384404
3384404,3388116
3388116,3391168
3391168,3393423
3393423,3398132
3398132,3398181
3398181,3398196
3398196,3398304
3398304,3412251
3412251,3412768
3412768,3412863
3412863,3414263
3414263,3414286
3414286,3418356
3418356,3420557
3420557,3421194
3421194,3422353
3422353,3423394
3423394,3426972
3426972,3430011
3430011,3431668
3431668,3433230
3433230,3436534
3436534,3436767
3436767,3440658
3440658,3443446
3443446,3443448
3443448,3443826
3443826,3445316
3445316,3447622
3447622,3452890
3452890,3452900
3452900,3455018
3455018,3467888
3467888,3468442
3468442,3476036
3476036,3476667
3476667,3477445
3477445,3479962
3479962,3491740
3491740,3494819
3494819,3495169
3495169,3505415
3505415,3513573
3513573,3515078
3515078,3518501
3518501,3520389
3520389,3521130
3521130,3521182
3521182,3522315
3522315,3522819
3522819,3528510
3528510,3528528
3528528,3531629
3531629,3535910
3535910,3536484
3536484,3537515
3537515,3538623
3538623,3539772
3539772,3547399
3547399,3554498
3554498,3556718
3556718,3557308
3557308,3557391
3557391,3559125
3559125,3562456
3562456,3567399
3567399,3567757
3567757,3569521
3569521,3576420
3576420,3578641
3578641,3579234
3579234,3580365
3580365,3581610
3581610,3583581
3583581,3583588
3583588,3584218
3584218,3584404
3584404,3584416
3584416,3584868
3584868,3584891
3584891,3584903
3584903,3584988
3584988,3585039
3585039,3585058
3585058,3585985
3585985,3587206
3587206,3587218
3587218,3587221
3587221,3588786
3588786,3588800
3588800,3589978
3015451,3070445
3070445,3092541
3092541,3098114
3098114,3103639
3103639,3128667
3128667,3152741
3152741,3152802
3152802,3152818
3152818,3152823
3152823,3154596
3154596,3154603
3154603,3154617
3154617,3158199
3158199,3160004
3160004,3179624
3179624,3197871
3197871,3202491
3202491,3213803
3213803,3220905
3220905,3222832
3222832,3255288
3255288,3255312
3015469,3029934
3029934,3041333
3041333,3044686
3044686,3126044
3126044,3169888
3169888,3176621
3176621,3192822
3192822,3216939
3216939,3284169
3284169,3284211
3284211,3302963
3302963,3307398
3307398,3330464
3330464,3332826
3332826,3383717
