case_id,outcome,pattern,exposure_usd,opened_at,closed_at,analyst_notes
CC-5096,confirmed_fraud,card_not_present_fraud,50.08,2016-10-21 07:51:59,2016-10-24 17:51:59,Case CC-5096: cardholder C03345 reported unrecognized activity on card C03345-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $50.08 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed.
CC-5097,confirmed_fraud,account_takeover,159.90,2016-10-21 08:44:11,2016-10-22 15:44:11,Case CC-5097: cardholder C10127 reported unrecognized activity on card C10127-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $159.90 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-5098,confirmed_fraud,card_not_present_fraud,500.04,2016-10-21 08:50:21,2016-10-24 15:50:21,Case CC-5098: cardholder C09981 reported unrecognized activity on card C09981-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $500.04 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-5099,confirmed_fraud,card_not_present_fraud,106.55,2016-10-21 09:28:35,2016-10-22 23:28:35,Case CC-5099: cardholder C02147 reported unrecognized activity on card C02147-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $106.55 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-5100,confirmed_fraud,out_of_region_use,213.46,2016-10-21 10:10:01,2016-10-25 10:10:01,"Case CC-5100: cardholder C09883 reported unrecognized activity on card C09883-K1. 2 transaction(s) between 2016-10-20 and 2016-10-20 totaling $213.46 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5101,confirmed_fraud,out_of_region_use,226.01,2016-10-21 10:21:00,2016-10-22 22:21:00,"Case CC-5101: cardholder C04196 reported unrecognized activity on card C04196-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $226.01 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5102,confirmed_fraud,card_not_present_new_device,34.39,2016-10-21 11:24:36,2016-10-22 20:24:36,"Case CC-5102: cardholder C06899 reported unrecognized activity on card C06899-K1. 2 transaction(s) between 2016-10-20 and 2016-10-20 totaling $34.39 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-5103,confirmed_fraud,out_of_region_use,226.02,2016-10-21 11:25:28,2016-10-25 18:25:28,"Case CC-5103: cardholder C10890 reported unrecognized activity on card C10890-K1. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $226.02 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5104,confirmed_fraud,card_not_present_fraud,1.36,2016-10-21 11:32:37,2016-10-25 05:32:37,Case CC-5104: cardholder C01521 reported unrecognized activity on card C01521-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $1.36 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-5105,confirmed_fraud,card_not_present_new_device,35.06,2016-10-21 12:04:06,2016-10-24 00:04:06,"Case CC-5105: cardholder C11309 reported unrecognized activity on card C11309-K1. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $35.06 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-5106,confirmed_fraud,card_not_present_new_device,35.95,2016-10-21 12:50:29,2016-10-24 02:50:29,"Case CC-5106: cardholder C04965 reported unrecognized activity on card C04965-K2. 3 transaction(s) between 2016-10-21 and 2016-10-21 totaling $35.95 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-5107,confirmed_fraud,account_takeover,267.79,2016-10-21 13:02:48,2016-10-27 04:02:48,Case CC-5107: cardholder C11227 reported unrecognized activity on card C11227-K2. 2 transaction(s) between 2016-10-21 and 2016-10-21 totaling $267.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-5108,confirmed_fraud,out_of_region_use,116.97,2016-10-21 13:29:41,2016-10-25 22:29:41,"Case CC-5108: cardholder C01982 reported unrecognized activity on card C01982-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $116.97 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5109,confirmed_fraud,card_not_present_new_device,188.29,2016-10-21 13:52:46,2016-10-25 22:52:46,"Case CC-5109: cardholder C12028 reported unrecognized activity on card C12028-K2. 3 transaction(s) between 2016-10-17 and 2016-10-20 totaling $188.29 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Moto G (4) Build/NPJS25.93-14-10 on chrome generic. Card blocked and reissued. Customer reimbursed."
CC-5110,confirmed_fraud,card_not_present_new_device,37.82,2016-10-21 14:00:41,2016-10-24 22:00:41,"Case CC-5110: cardholder C00978 reported unrecognized activity on card C00978-K1. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $37.82 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 65.0. Card blocked and reissued. Customer reimbursed."
CC-5111,confirmed_fraud,card_not_present_new_device,49.92,2016-10-21 16:01:26,2016-10-22 23:01:26,"Case CC-5111: cardholder C05704 reported unrecognized activity on card C05704-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $49.92 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Trident/7.0 on ie 11.0 for desktop. Card blocked and reissued. Customer reimbursed."
CC-5112,confirmed_fraud,account_takeover,1770.07,2016-10-21 17:31:22,2016-10-25 17:31:22,"Case CC-5112: cardholder C10843 reported unrecognized activity on card C10843-K1. 4 transaction(s) between 2016-10-18 and 2016-10-20 totaling $1,770.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed."
CC-5113,confirmed_fraud,account_takeover,97.04,2016-10-21 18:50:05,2016-10-23 18:50:05,Case CC-5113: cardholder C06658 reported unrecognized activity on card C06658-K1. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $97.04 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-5114,cleared,none,0.00,2016-10-21 19:13:32,2016-10-22 12:13:32,Case CC-5114: model scored a $632.02 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-5115,confirmed_fraud,account_takeover,1247.23,2016-10-21 19:29:36,2016-10-26 14:29:36,"Case CC-5115: cardholder C03394 reported unrecognized activity on card C03394-K2. 6 transaction(s) between 2016-10-20 and 2016-10-21 totaling $1,247.23 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed."
CC-5116,confirmed_fraud,card_not_present_new_device,1109.93,2016-10-21 20:29:52,2016-10-23 10:29:52,"Case CC-5116: cardholder C02231 reported unrecognized activity on card C02231-K1. 8 transaction(s) between 2016-10-20 and 2016-10-21 totaling $1,109.93 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SAMSUNG SM-J327T1 Build/NRD90M on samsung browser 6.4. Card blocked and reissued. Customer reimbursed."
CC-5117,confirmed_fraud,card_not_present_fraud,99.94,2016-10-21 20:33:10,2016-10-26 21:33:10,Case CC-5117: cardholder C11743 reported unrecognized activity on card C11743-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $99.94 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.
CC-5118,confirmed_fraud,card_not_present_new_device,170.04,2016-10-21 20:47:45,2016-10-24 23:47:45,"Case CC-5118: cardholder C06630 reported unrecognized activity on card C06630-K2. 2 transaction(s) between 2016-10-20 and 2016-10-20 totaling $170.04 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed."
CC-5119,confirmed_fraud,out_of_region_use,3331.75,2016-10-21 21:15:01,2016-10-26 19:15:01,"Case CC-5119: cardholder C03278 reported unrecognized activity on card C03278-K2. 4 transaction(s) between 2016-10-20 and 2016-10-20 totaling $3,331.75 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5120,confirmed_fraud,account_takeover,2650.82,2016-10-21 21:58:10,2016-10-27 17:58:10,"Case CC-5120: cardholder C12193 reported unrecognized activity on card C12193-K1. 6 transaction(s) between 2016-10-20 and 2016-10-21 totaling $2,650.82 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed."
CC-5121,confirmed_fraud,card_not_present_new_device,615.33,2016-10-21 23:12:46,2016-10-23 23:12:46,"Case CC-5121: cardholder C05245 reported unrecognized activity on card C05245-K2. 5 transaction(s) between 2016-10-18 and 2016-10-20 totaling $615.33 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-5122,confirmed_fraud,card_not_present_new_device,321.36,2016-10-21 23:18:40,2016-10-26 15:18:40,"Case CC-5122: cardholder C00294 reported unrecognized activity on card C00294-K2. 7 transaction(s) between 2016-10-20 and 2016-10-21 totaling $321.36 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-G935F Build/NRD90M on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed."
CC-5123,confirmed_fraud,card_not_present_fraud,132.04,2016-10-21 23:21:48,2016-10-26 21:21:48,Case CC-5123: cardholder C12982 reported unrecognized activity on card C12982-K1. 2 transaction(s) between 2016-10-20 and 2016-10-20 totaling $132.04 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-5124,confirmed_fraud,card_not_present_new_device,1974.91,2016-10-22 00:22:41,2016-10-26 21:22:41,"Case CC-5124: cardholder C03040 reported unrecognized activity on card C03040-K2. 9 transaction(s) between 2016-10-18 and 2016-10-20 totaling $1,974.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-5125,confirmed_fraud,card_not_present_fraud,8.48,2016-10-22 00:44:48,2016-10-24 20:44:48,Case CC-5125: cardholder C11859 reported unrecognized activity on card C11859-K1. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $8.48 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a XT890 Build/9.8.2I-50_SML-25 on chrome 65.0 for android. Card blocked and reissued. Customer reimbursed.
CC-5126,confirmed_fraud,out_of_region_use,91.99,2016-10-22 01:03:02,2016-10-23 13:03:02,"Case CC-5126: cardholder C05192 reported unrecognized activity on card C05192-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $91.99 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
