card_id,card_network,card_type
C11948-K1,mastercard,credit
C02892-K1,mastercard,credit
C01629-K1,visa,debit
C01937-K1,mastercard,credit
C01127-K1,visa,credit
C00080-K1,visa,credit
C13339-K1,visa,debit
C06914-K1,american express,credit
C00013-K1,mastercard,credit
C06332-K1,mastercard,credit
C02652-K1,mastercard,credit
C05220-K1,visa,debit
C04373-K1,american express,credit
C10676-K1,visa,credit
C13203-K1,visa,debit
C09881-K1,visa,debit
C08911-K1,visa,debit
C04136-K1,american express,credit
C05067-K1,visa,credit
C00690-K1,visa,credit
C04510-K1,mastercard,debit
C07984-K1,mastercard,credit
C00053-K1,mastercard,debit
C06162-K1,visa,credit
C03728-K1,american express,credit
C12140-K1,visa,debit
C10482-K1,visa,credit
C08208-K1,mastercard,debit
C12807-K1,mastercard,credit
C00447-K1,visa,debit
C01607-K1,visa,debit
C12706-K1,visa,debit
C00551-K1,visa,credit
C06104-K1,visa,credit
C03248-K1,visa,credit
C02846-K1,visa,credit
C03217-K1,mastercard,debit
C03217-K2,mastercard,debit
C01948-K1,visa,credit
C00411-K1,american express,credit
C07266-K1,mastercard,debit
C01865-K1,visa,credit
C12739-K1,american express,credit
C02973-K1,visa,debit
C12000-K1,visa,credit
C02100-K1,visa,debit
C10540-K1,mastercard,debit
C12864-K1,visa,debit
C07900-K1,visa,credit
C07315-K1,mastercard,credit
C05950-K1,visa,credit
C03942-K1,mastercard,credit
C10818-K1,visa,debit
C02943-K1,visa,debit
C12271-K1,mastercard,debit
C04163-K1,visa,debit
C08568-K1,visa,credit
C11093-K1,american express,credit
C01412-K1,mastercard,debit
C12377-K1,mastercard,debit
C03966-K1,visa,debit
C06082-K1,visa,credit
C10868-K1,mastercard,credit
C02361-K1,visa,credit
C02144-K1,visa,debit
C02252-K1,visa,debit
C01074-K1,mastercard,credit
C13202-K1,visa,debit
C11113-K1,visa,credit
C11969-K1,mastercard,debit
C02185-K1,mastercard,debit
C00371-K1,visa,debit
C07271-K1,visa,credit
C07718-K1,american express,credit
C01724-K1,mastercard,credit
C04920-K1,mastercard,debit
C07813-K1,mastercard,debit
C13250-K1,visa,credit
C11396-K1,visa,debit
C04953-K1,visa,credit
C02497-K1,mastercard,credit
C04079-K1,visa,credit
C06711-K1,mastercard,credit
C09194-K1,mastercard,debit
C01198-K1,mastercard,debit
C00327-K1,visa,credit
C06781-K1,mastercard,debit
C10669-K1,mastercard,debit
C03736-K1,mastercard,credit
C12998-K1,visa,credit
C09569-K1,mastercard,debit
C07780-K1,american express,credit
C12135-K1,american express,credit
C04982-K1,mastercard,debit
C10077-K1,visa,debit
C11166-K1,visa,credit
C06785-K1,mastercard,credit
C02856-K1,visa,credit
C07426-K1,visa,debit
C12218-K1,mastercard,debit
C13469-K1,visa,credit
C06498-K1,mastercard,debit
C05339-K1,mastercard,debit
C01170-K1,mastercard,debit
C08898-K1,mastercard,debit
C09066-K1,visa,debit
C01371-K1,visa,debit
C12746-K1,mastercard,credit
C09989-K1,visa,credit
C06414-K1,mastercard,credit
C07875-K1,visa,debit
C09498-K1,visa,debit
C02155-K1,mastercard,debit
C10047-K1,visa,debit
C00619-K1,visa,credit
C09921-K1,mastercard,debit
C11578-K1,visa,debit
C12316-K1,visa,debit
C07970-K1,mastercard,debit
C02650-K1,visa,credit
C13277-K1,visa,credit
C09907-K1,visa,debit
C05763-K1,visa,credit
C05311-K1,visa,credit
C03104-K1,american express,credit
C10094-K1,visa,credit
C02802-K1,visa,debit
C10109-K1,visa,debit
C00470-K1,visa,debit
C06346-K1,mastercard,debit
C07090-K1,mastercard,debit
C10537-K1,mastercard,debit
C05123-K1,american express,credit
C05717-K1,mastercard,credit
C07656-K1,american express,credit
C05580-K1,mastercard,credit
C12627-K1,american express,credit
C04615-K1,mastercard,credit
C02449-K1,mastercard,debit
C10640-K1,mastercard,debit
C04880-K1,mastercard,debit
C03039-K1,mastercard,debit
C05117-K1,visa,debit
C03794-K1,visa,credit
C07553-K1,mastercard,debit
C07143-K1,visa,debit
C02900-K1,visa,credit
C12828-K1,mastercard,debit
C02457-K1,mastercard,debit
C11470-K1,visa,debit
C03090-K1,visa,debit
C06859-K1,visa,debit
C05353-K1,mastercard,debit
C03461-K1,visa,credit
C05488-K1,visa,debit
C05261-K1,visa,credit
C09439-K1,visa,credit
C10274-K1,visa,credit
C06641-K1,visa,debit
C07207-K1,american express,credit
C13378-K1,visa,debit
C05744-K1,mastercard,debit
C05744-K2,,
C09509-K1,mastercard,debit
C05931-K1,visa,debit
C13510-K1,mastercard,debit
C07087-K1,mastercard,credit
C10332-K1,visa,credit
C05532-K1,visa,credit
C08298-K1,visa,debit
C03137-K1,visa,debit
C03137-K2,,
C06810-K1,visa,credit
C01577-K1,discover,debit
C01793-K1,visa,credit
C11012-K1,visa,debit
C04926-K1,visa,credit
C01798-K1,mastercard,credit
C00183-K1,visa,credit
C01098-K1,visa,credit
C11950-K1,visa,credit
C05271-K1,mastercard,debit
C11671-K1,visa,debit
C06449-K1,visa,debit
C03186-K1,mastercard,debit
C09065-K1,american express,credit
C07250-K1,visa,debit
C04458-K1,visa,debit
C12438-K1,visa,debit
C13358-K1,mastercard,debit
C03430-K1,mastercard,debit
C11022-K1,mastercard,credit
C03509-K1,mastercard,debit
C08690-K1,visa,debit
C08050-K1,visa,credit
C04389-K1,mastercard,debit
C01900-K1,mastercard,debit
C13223-K1,mastercard,credit
C09067-K1,mastercard,debit
C09747-K1,mastercard,debit
C03250-K1,visa,credit
C02843-K1,mastercard,debit
C13394-K1,visa,credit
C04986-K1,mastercard,credit
C00434-K1,visa,credit
C03163-K1,visa,debit
C09940-K1,visa,credit
C06829-K1,visa,credit
C00065-K1,visa,credit
C10403-K1,mastercard,debit
C08599-K1,visa,debit
C01484-K1,visa,debit
C09086-K1,visa,debit
C08253-K1,visa,debit
C09845-K1,mastercard,credit
C05333-K1,visa,debit
C09865-K1,mastercard,debit
C08182-K1,visa,credit
C05134-K1,visa,credit
C01503-K1,mastercard,debit
C07409-K1,visa,credit
C08201-K1,mastercard,debit
C09450-K1,visa,credit
C11119-K1,visa,credit
C06347-K1,mastercard,debit
C11223-K1,visa,debit
C08370-K1,mastercard,credit
C00321-K1,visa,debit
C00387-K1,mastercard,debit
C00003-K1,visa,credit
C13322-K1,visa,debit
C08676-K1,visa,debit
C10260-K1,visa,debit
C13066-K1,visa,debit
C05059-K1,visa,debit
C08933-K1,american express,credit
C05599-K1,visa,debit
C05357-K1,visa,debit
C09726-K1,visa,debit
C07599-K1,mastercard,debit
C10351-K1,american express,credit
C09213-K1,visa,credit
C11046-K1,visa,credit
C12490-K1,visa,credit
C08295-K1,mastercard,debit
C13135-K1,mastercard,debit
C12078-K1,mastercard,debit
C02678-K1,mastercard,credit
C13455-K1,visa,credit
C03855-K1,mastercard,credit
C09175-K1,mastercard,debit
C13154-K1,visa,debit
C01806-K1,mastercard,credit
C06395-K1,mastercard,credit
C01478-K1,visa,debit
C05227-K1,visa,debit
C10043-K1,mastercard,debit
C09904-K1,visa,credit
C12647-K1,visa,credit
C00401-K1,mastercard,debit
C10410-K1,visa,credit
C12335-K1,visa,debit
C12335-K2,,
C13544-K1,mastercard,credit
C01213-K1,visa,credit
C01354-K1,visa,debit
C07758-K1,visa,credit
C11435-K1,mastercard,debit
C11317-K1,mastercard,debit
C09518-K1,visa,debit
C06774-K1,visa,credit
C06217-K1,mastercard,debit
C03748-K1,visa,debit
C07846-K1,visa,debit
C07580-K1,visa,debit
C00862-K1,visa,debit
C00275-K1,mastercard,debit
C02527-K1,mastercard,debit
C09472-K1,visa,debit
C05557-K1,visa,credit
C01677-K1,visa,credit
C04994-K1,visa,credit
C04908-K1,mastercard,debit
C07425-K1,visa,debit
C01592-K1,visa,debit
C07769-K1,visa,credit
C10272-K1,mastercard,debit
C06626-K1,mastercard,debit
C11706-K1,visa,debit
C08265-K1,visa,debit
C03038-K1,visa,debit
C05909-K1,visa,debit
C00503-K1,mastercard,debit
C12521-K1,visa,credit
C08809-K1,mastercard,credit
C12224-K1,visa,debit
C02647-K1,visa,debit
C11193-K1,visa,credit
C10427-K1,mastercard,credit
C00423-K1,mastercard,debit
C08805-K1,mastercard,debit
C05186-K1,visa,credit
C05190-K1,mastercard,debit
C07375-K1,mastercard,debit
C09898-K1,visa,credit
C06661-K1,mastercard,credit
C00687-K1,mastercard,credit
C12433-K1,american express,credit
C01557-K1,mastercard,debit
C03262-K1,mastercard,debit
C00028-K1,mastercard,debit
C08919-K1,visa,credit
C08736-K1,visa,credit
C04047-K1,visa,debit
C06861-K1,visa,debit
C09812-K1,mastercard,credit
C04504-K1,visa,debit
C05262-K1,mastercard,debit
C01215-K1,visa,debit
C01427-K1,mastercard,debit
C11672-K1,mastercard,debit
C12643-K1,visa,credit
C08071-K1,mastercard,debit
C12749-K1,mastercard,debit
C06158-K1,visa,credit
C00778-K1,mastercard,debit
C12164-K1,mastercard,debit
C08048-K1,mastercard,credit
C00133-K1,visa,debit
C13261-K1,visa,debit
C00339-K1,american express,credit
C06622-K1,visa,debit
C07442-K1,mastercard,credit
C06685-K1,visa,debit
C10141-K1,visa,debit
C11587-K1,visa,credit
C06304-K1,visa,credit
C08411-K1,visa,debit
C13257-K1,visa,debit
C00872-K1,mastercard,debit
C10017-K1,mastercard,debit
C12019-K1,visa,debit
C08357-K1,visa,credit
C08650-K1,visa,credit
C03379-K1,mastercard,debit
C02469-K1,mastercard,debit
C05371-K1,visa,credit
C06152-K1,visa,credit
C03120-K1,mastercard,debit
C00166-K1,mastercard,credit
C09452-K1,visa,debit
C03286-K1,mastercard,credit
C13286-K1,visa,debit
C04949-K1,american express,credit
C09778-K1,mastercard,credit
C06939-K1,visa,credit
C07494-K1,visa,debit
C01124-K1,visa,credit
C04643-K1,visa,debit
C03861-K1,visa,credit
C07465-K1,mastercard,credit
C11043-K1,american express,credit
C09201-K1,mastercard,debit
C09360-K1,visa,debit
C11467-K1,visa,credit
C05823-K1,visa,credit
C09463-K1,visa,debit
C11401-K1,mastercard,debit
C13459-K1,visa,debit
C00562-K1,visa,debit
C00358-K1,visa,credit
C08157-K1,mastercard,credit
C05089-K1,mastercard,debit
C08518-K1,visa,debit
C11593-K1,mastercard,debit
C03281-K1,visa,debit
C03373-K1,visa,debit
C13063-K1,visa,debit
C11310-K1,mastercard,debit
C04049-K1,american express,credit
C08580-K1,visa,credit
C07533-K1,mastercard,debit
C04745-K1,mastercard,debit
C09789-K1,american express,credit
C02712-K1,visa,credit
C01573-K1,visa,credit
C07438-K1,visa,debit
C11387-K1,visa,credit
C10464-K1,visa,debit
C12567-K1,visa,debit
C12721-K1,mastercard,debit
C06666-K1,mastercard,debit
C11598-K1,mastercard,credit
C04113-K1,visa,debit
C01419-K1,visa,debit
C10688-K1,visa,debit
C05886-K1,mastercard,credit
C06523-K1,visa,debit
C01602-K1,visa,credit
C08948-K1,mastercard,debit
C06957-K1,visa,credit
C08132-K1,visa,debit
C02953-K1,mastercard,debit
C06747-K1,mastercard,debit
C01360-K1,visa,debit
C01951-K1,mastercard,debit
C07930-K1,american express,credit
C08539-K1,mastercard,debit
C11626-K1,visa,debit
C08554-K1,visa,credit
C10694-K1,american express,credit
C06634-K1,mastercard,debit
C13519-K1,mastercard,credit
C01697-K1,visa,debit
C08365-K1,mastercard,debit
C01476-K1,mastercard,credit
C05510-K1,mastercard,credit
C04685-K1,visa,credit
C05964-K1,mastercard,debit
C10228-K1,visa,debit
C11376-K1,mastercard,debit
C05675-K1,mastercard,debit
C05928-K1,visa,debit
C13097-K1,visa,debit
C13299-K1,visa,debit
C10231-K1,visa,debit
C11817-K1,mastercard,credit
C00363-K1,visa,credit
C02518-K1,visa,credit
C09772-K1,visa,debit
C08530-K1,visa,credit
C05919-K1,mastercard,debit
C01150-K1,visa,credit
C05462-K1,mastercard,credit
C07516-K1,visa,debit
C01125-K1,visa,credit
C02083-K1,mastercard,credit
C02083-K2,,
C13377-K1,visa,debit
C02994-K1,visa,debit
C11057-K1,visa,credit
C10172-K1,mastercard,credit
C04564-K1,visa,credit
C07325-K1,visa,debit
C08721-K1,visa,debit
C11081-K1,mastercard,credit
C04479-K1,mastercard,debit
C04897-K1,american express,credit
C10479-K1,visa,credit
C06959-K1,visa,credit
C07284-K1,mastercard,debit
C10613-K1,mastercard,debit
C01441-K1,visa,credit
C01655-K1,visa,credit
C00760-K1,mastercard,debit
C09751-K1,mastercard,debit
C08942-K1,visa,debit
C12148-K1,mastercard,debit
C07719-K1,mastercard,debit
C06410-K1,mastercard,debit
C02906-K1,mastercard,debit
C00616-K1,visa,credit
C12612-K1,mastercard,debit
C04191-K1,mastercard,debit
C10796-K1,american express,credit
C02563-K1,american express,credit
C03497-K1,visa,debit
C05515-K1,visa,debit
C06727-K1,visa,credit
C00793-K1,visa,credit
C03006-K1,mastercard,credit
C02507-K1,mastercard,debit
C10901-K1,mastercard,credit
C01103-K1,visa,debit
C13089-K1,visa,credit
C02998-K1,visa,credit
C09634-K1,mastercard,debit
C10108-K1,visa,credit
C11639-K1,visa,credit
C01642-K1,visa,credit
C09226-K1,mastercard,debit
C01234-K1,visa,credit
C00220-K1,mastercard,debit
C06736-K1,visa,credit
C12404-K1,mastercard,debit
C06688-K1,mastercard,debit
C11144-K1,visa,credit
C05278-K1,mastercard,debit
C09668-K1,visa,debit
C11723-K1,visa,debit
C07770-K1,visa,debit
C07114-K1,visa,credit
C06686-K1,visa,credit
C10514-K1,mastercard,debit
C06692-K1,visa,debit
C07122-K1,visa,credit
C04325-K1,visa,credit
C04472-K1,visa,debit
C13242-K1,mastercard,debit
C03641-K1,visa,debit
C02944-K1,visa,credit
C11976-K1,mastercard,debit
C11886-K1,mastercard,debit
C06352-K1,visa,debit
C09605-K1,visa,credit
C04872-K1,visa,credit
C04839-K1,visa,debit
C05160-K1,visa,debit
C02225-K1,mastercard,debit
C05848-K1,visa,debit
C00829-K1,visa,debit
C11324-K1,visa,debit
C11303-K1,mastercard,debit
C09856-K1,visa,debit
C08976-K1,mastercard,debit
C05578-K1,mastercard,credit
C08791-K1,visa,credit
C07349-K1,mastercard,debit
C10682-K1,mastercard,debit
C07154-K1,visa,debit
C03083-K1,mastercard,credit
C04183-K1,mastercard,credit
C12663-K1,visa,credit
C13463-K1,visa,debit
C00354-K1,visa,debit
C10618-K1,mastercard,credit
C05349-K1,visa,debit
C04114-K1,visa,debit
C10428-K1,visa,credit
C02918-K1,visa,debit
C04399-K1,visa,credit
C03559-K1,mastercard,credit
C05703-K1,visa,debit
C04493-K1,visa,debit
C12719-K1,american express,credit
C09240-K1,mastercard,debit
C10582-K1,visa,debit
C06926-K1,mastercard,credit
C09972-K1,mastercard,debit
C04192-K1,mastercard,debit
C09332-K1,visa,credit
C02005-K1,visa,debit
C05005-K1,visa,debit
C00921-K1,mastercard,credit
C11454-K1,visa,debit
C04532-K1,mastercard,debit
C10731-K1,visa,credit
C08212-K1,visa,debit
C03097-K1,visa,credit
C00757-K1,visa,debit
C07382-K1,visa,credit
C11742-K1,visa,debit
C11417-K1,mastercard,debit
C03868-K1,visa,debit
C01675-K1,,
C07512-K1,visa,debit
C08191-K1,american express,credit
C12455-K1,american express,credit
C02260-K1,visa,credit
C09732-K1,visa,debit
C10449-K1,visa,debit
C06970-K1,mastercard,debit
C11990-K1,visa,debit
C01508-K1,visa,debit
C10666-K1,visa,credit
C04365-K1,visa,credit
C02428-K1,visa,debit
C05256-K1,mastercard,debit
C12698-K1,mastercard,credit
C08544-K1,visa,credit
C02698-K1,mastercard,debit
C09808-K1,visa,debit
C10973-K1,visa,credit
C13141-K1,mastercard,debit
C11556-K1,visa,debit
C07063-K1,visa,debit
C11971-K1,,
C10708-K1,visa,debit
C08126-K1,visa,credit
C01298-K1,visa,debit
C04090-K1,mastercard,debit
C09892-K1,visa,debit
C03820-K1,visa,debit
C07636-K1,mastercard,debit
C10454-K1,visa,credit
C01781-K1,visa,debit
C00126-K1,american express,credit
C02787-K1,mastercard,credit
C11116-K1,visa,credit
C09162-K1,mastercard,credit
C07139-K1,visa,credit
C00009-K1,visa,debit
C10031-K1,visa,credit
C07960-K1,mastercard,credit
C12337-K1,visa,debit
C00425-K1,visa,debit
C05758-K1,mastercard,credit
C01891-K1,american express,credit
C06386-K1,american express,credit
C06993-K1,visa,debit
C11774-K1,,
C13258-K1,mastercard,debit
C09985-K1,mastercard,debit
C06867-K1,american express,credit
C01916-K1,american express,credit
C07032-K1,mastercard,credit
C05027-K1,mastercard,debit
C12511-K1,mastercard,credit
C01284-K1,mastercard,debit
C00523-K1,mastercard,debit
C09945-K1,visa,credit
C10216-K1,american express,credit
C02538-K1,mastercard,debit
C09455-K1,visa,debit
C05316-K1,mastercard,credit
C12756-K1,visa,debit
C01240-K1,visa,debit
C13484-K1,american express,credit
C08907-K1,visa,debit
C13059-K1,american express,credit
C11079-K1,mastercard,debit
C00934-K1,visa,debit
C08783-K1,mastercard,debit
C10591-K1,visa,debit
C13216-K1,visa,credit
C07937-K1,visa,credit
C06675-K1,,debit
C03058-K1,visa,debit
C07211-K1,mastercard,debit
C04447-K1,visa,credit
C09376-K1,mastercard,credit
C08573-K1,mastercard,debit
C00041-K1,mastercard,debit
C07042-K1,visa,debit
C06480-K1,visa,credit
C01081-K1,visa,debit
C06860-K1,mastercard,credit
C05688-K1,mastercard,credit
C10791-K1,visa,credit
C01960-K1,visa,debit
C11167-K1,mastercard,credit
C01741-K1,mastercard,debit
C06504-K1,mastercard,credit
C03835-K1,visa,debit
C10192-K1,american express,credit
C08249-K1,,
C08249-K2,mastercard,debit
C03726-K1,mastercard,debit
C07019-K1,mastercard,credit
C08705-K1,american express,credit
C09580-K1,visa,credit
C10039-K1,visa,debit
C04445-K1,visa,credit
C01088-K1,american express,credit
C08682-K1,mastercard,debit
C00303-K1,visa,debit
C00085-K1,visa,debit
C00206-K1,visa,debit
C13294-K1,mastercard,credit
C13198-K1,mastercard,debit
C02416-K1,visa,debit
C06483-K1,mastercard,credit
C08704-K1,visa,credit
C00811-K1,visa,debit
C00920-K1,mastercard,debit
C08060-K1,american express,credit
C11017-K1,visa,debit
C03081-K1,visa,credit
C04385-K1,visa,credit
C09482-K1,mastercard,credit
C06920-K1,visa,debit
C01395-K1,visa,debit
C07543-K1,visa,credit
C08729-K1,visa,debit
C01262-K1,mastercard,debit
C06856-K1,visa,credit
C09522-K1,visa,debit
C13102-K1,visa,debit
C00607-K1,visa,debit
C13156-K1,mastercard,debit
C09069-K1,visa,credit
C02631-K1,visa,debit
C00014-K1,visa,debit
C03526-K1,visa,credit
C05364-K1,mastercard,credit
C04678-K1,,credit
C04476-K1,visa,credit
C11326-K1,visa,credit
C00215-K1,mastercard,credit
C07491-K1,visa,credit
C10909-K1,visa,credit
C00608-K1,visa,debit
C03581-K1,visa,credit
C00597-K1,visa,credit
C08967-K1,visa,debit
C12816-K1,mastercard,debit
C10711-K1,visa,debit
C03582-K1,visa,credit
C10600-K1,visa,debit
C04091-K1,mastercard,debit
C12113-K1,mastercard,debit
C05864-K1,mastercard,credit
C02462-K1,visa,credit
C09340-K1,visa,credit
C05569-K1,mastercard,credit
C04232-K1,mastercard,debit
C01199-K1,visa,credit
C05093-K1,visa,credit
C02898-K1,mastercard,credit
C09632-K1,mastercard,credit
C02520-K1,visa,credit
C09383-K1,visa,debit
C05481-K1,visa,credit
C05518-K1,visa,credit
C09620-K1,mastercard,debit
C10473-K1,mastercard,credit
C09441-K1,visa,debit
C05501-K1,mastercard,credit
C07392-K1,visa,credit
C04976-K1,visa,debit
C10136-K1,american express,credit
C02496-K1,visa,credit
C00843-K1,visa,credit
C03314-K1,mastercard,debit
C00007-K1,visa,debit
C05442-K1,mastercard,debit
C05656-K1,visa,debit
C00234-K1,visa,debit
C13421-K1,mastercard,credit
C03815-K1,visa,credit
C01670-K1,mastercard,debit
C08308-K1,visa,debit
C04846-K1,visa,credit
C09189-K1,visa,debit
C11956-K1,visa,credit
C04945-K1,visa,debit
C10704-K1,visa,credit
C03745-K1,american express,credit
C12892-K1,mastercard,debit
C08318-K1,visa,credit
C09413-K1,visa,debit
C09371-K1,american express,credit
C04179-K1,visa,credit
C08480-K1,mastercard,credit
C10680-K1,mastercard,credit
C03402-K1,mastercard,credit
C10729-K1,visa,credit
C01294-K1,mastercard,credit
C02934-K1,visa,debit
C10876-K1,mastercard,debit
C04094-K1,visa,debit
C00574-K1,visa,debit
C04011-K1,visa,debit
C04198-K1,mastercard,credit
C13166-K1,mastercard,credit
C07181-K1,visa,credit
C05765-K1,mastercard,debit
C02120-K1,visa,debit
C12657-K1,visa,credit
C13282-K1,mastercard,debit
C08000-K1,mastercard,credit
C03172-K1,mastercard,debit
C02241-K1,visa,debit
C06062-K1,visa,debit
C01824-K1,visa,credit
C02878-K1,visa,debit
C05217-K1,mastercard,debit
C11074-K1,visa,debit
C00062-K1,mastercard,credit
C02610-K1,mastercard,credit
C08431-K1,visa,debit
C09731-K1,mastercard,debit
C08983-K1,visa,credit
C04653-K1,visa,debit
C05375-K1,visa,debit
C07786-K1,american express,credit
C11481-K1,visa,debit
C07527-K1,mastercard,debit
C03425-K1,visa,debit
C02926-K1,visa,debit
C10739-K1,visa,debit
C11283-K1,mastercard,debit
C01835-K1,visa,credit
C07923-K1,visa,debit
C11383-K1,visa,debit
C04706-K1,mastercard,debit
C01415-K1,american express,credit
C06187-K1,mastercard,debit
C05036-K1,american express,credit
C11909-K1,visa,credit
C09536-K1,mastercard,debit
C03503-K1,visa,credit
C06739-K1,mastercard,debit
C08560-K1,visa,credit
C03261-K1,mastercard,debit
C12619-K1,visa,credit
C08092-K1,visa,debit
C08416-K1,mastercard,credit
C03404-K1,visa,debit
C11301-K1,visa,debit
C04165-K1,mastercard,credit
C07894-K1,mastercard,debit
C11463-K1,american express,credit
C12915-K1,visa,debit
C04611-K1,visa,debit
C01260-K1,visa,debit
C01640-K1,visa,credit
C06203-K1,visa,debit
C03629-K1,visa,credit
C02659-K1,visa,credit
C00711-K1,visa,debit
C03174-K1,visa,debit
C10018-K1,visa,credit
C05672-K1,visa,debit
C06294-K1,visa,debit
C00494-K1,mastercard,debit
C04914-K1,mastercard,credit
C07808-K1,visa,debit
C12849-K1,visa,debit
C03016-K1,visa,debit
C04057-K1,visa,credit
C02680-K1,mastercard,debit
C01626-K1,american express,credit
C08810-K1,visa,debit
C08567-K1,mastercard,credit
C05615-K1,mastercard,debit
C02874-K1,mastercard,credit
C03287-K1,visa,debit
C02630-K1,visa,debit
C00753-K1,visa,credit
C00668-K1,mastercard,credit
C02896-K1,mastercard,credit
C02896-K2,mastercard,debit
C03830-K1,visa,credit
C03311-K1,visa,debit
C08657-K1,visa,credit
C11675-K1,mastercard,debit
C02836-K1,mastercard,debit
C01303-K1,mastercard,debit
C05745-K1,visa,credit
C05768-K1,visa,credit
C09416-K1,mastercard,credit
C00119-K1,mastercard,credit
